roster,row,name,primary_source_url,http_status,reviewed_at,status,seed_slug,review_note
oems-integrators-operators.csv,111,Nauticus Robotics,https://nauticusrobotics.com/about-us/,200,2026-09-11,seeded,nauticus-robotics,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
oems-integrators-operators.csv,112,Bedrock Ocean,https://www.bedrockocean.com/,200,2026-09-11,seeded,bedrock-ocean,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
oems-integrators-operators.csv,113,Blue Robotics,https://bluerobotics.com/,200,2026-09-11,seeded,blue-robotics,Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: founding year.
oems-integrators-operators.csv,114,Saab Seaeye,https://www.saabseaeye.com/,200,2026-09-11,seeded,saab-seaeye,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
oems-integrators-operators.csv,115,Kongsberg Maritime,https://www.kongsbergmaritime.com/news-and-events/news-archive/2025/kongsberg-maritime-to-deliver-two-more-uncrewed-vessels-to-reach-subsea/,reviewed via browser or subsequent source,2026-09-11,seeded,kongsberg-maritime,Robotics role confirmed; merged by canonical name or explicit alias. Spun off and separately listed on 2026-04-23; Kongsberg Gruppen is not retained as a current parent.
oems-integrators-operators.csv,116,Saildrone,https://www.saildrone.com/about,200,2026-09-11,seeded,saildrone,Robotics role confirmed; merged by canonical name or explicit alias.
oems-integrators-operators.csv,117,REACH Subsea,https://reachsubsea.no/,200,2026-09-11,seeded,reach-subsea,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
oems-integrators-operators.csv,118,Eelume,https://eelume.com/,200,2026-09-11,seeded,eelume,Robotics role confirmed; merged by canonical name or explicit alias. Parent edge pending: primary or credible third-party control evidence and date need confirmation.
oems-integrators-operators.csv,119,iRobot,https://www.irobot.com/,200,2026-09-11,seeded,irobot,Robotics role confirmed; merged by canonical name or explicit alias.
oems-integrators-operators.csv,120,Ecovacs Robotics,https://www.ecovacs.com/,200,2026-09-11,seeded,ecovacs-robotics,Robotics role confirmed; merged by canonical name or explicit alias.
oems-integrators-operators.csv,121,Roborock,https://global.roborock.com/,200,2026-09-11,seeded,roborock,Robotics role confirmed; merged by canonical name or explicit alias.
oems-integrators-operators.csv,122,Dreame Technology,https://global.dreametech.com/,200,2026-09-11,seeded,dreame-technology,Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ.
oems-integrators-operators.csv,123,Narwal,https://www.narwal.com/,200,2026-09-11,seeded,narwal,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
oems-integrators-operators.csv,124,SharkNinja,https://www.sharkninja.com/,200,2026-09-11,seeded,sharkninja,Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: founding year.
oems-integrators-operators.csv,125,Pudu Robotics,https://www.pudurobotics.com/en/company,200,2026-09-11,seeded,pudu-robotics,Robotics role confirmed; merged by canonical name or explicit alias.
oems-integrators-operators.csv,126,KEENON Robotics,https://www.keenon.com/,200,2026-09-11,seeded,keenon-robotics,Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ.
oems-integrators-operators.csv,127,Bear Robotics,https://www.bearrobotics.ai/,200,2026-09-11,seeded,bear-robotics,Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ.
oems-integrators-operators.csv,128,Richtech Robotics,https://richtechrobotics.com/company,200,2026-09-11,seeded,richtech-robotics,Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: founding year.
oems-integrators-operators.csv,129,Serve Robotics,https://www.serverobotics.com/,200,2026-09-11,seeded,serve-robotics,Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ.
oems-integrators-operators.csv,130,Starship Technologies,https://www.starship.xyz/,200,2026-09-11,seeded,starship-technologies,Robotics role confirmed; merged by canonical name or explicit alias.
oems-integrators-operators.csv,131,Kiwibot,https://www.kiwibot.com/,200,2026-09-11,seeded,kiwibot,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
oems-integrators-operators.csv,132,Cartken,https://www.cartken.com/,200,2026-09-11,seeded,cartken,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
oems-integrators-operators.csv,133,Avride,https://www.avride.ai/,200,2026-09-11,seeded,avride,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
oems-integrators-operators.csv,134,Zoox,https://zoox.com/journal/10-years-of-building-zoox,reviewed via browser or subsequent source,2026-09-11,seeded,zoox,Robotics role confirmed; merged by canonical name or explicit alias.
oems-integrators-operators.csv,135,Aurora Innovation,https://aurora.tech/,200,2026-09-11,seeded,aurora-innovation,Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ.
oems-integrators-operators.csv,136,Kodiak Robotics,https://kodiak.ai/,200,2026-09-11,seeded,kodiak-robotics,Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ.
oems-integrators-operators.csv,137,Torc Robotics,https://torc.ai/,200,2026-09-11,seeded,torc-robotics,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
oems-integrators-operators.csv,138,Waabi,https://waabi.ai/,200,2026-09-11,seeded,waabi,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
oems-integrators-operators.csv,139,May Mobility,https://maymobility.com/,200,2026-09-11,seeded,may-mobility,Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: founding year.
oems-integrators-operators.csv,140,Motional,https://motional.com/,200,2026-09-11,seeded,motional,Robotics role confirmed; merged by canonical name or explicit alias. Parent name reconciled to documented canonical affiliation.
oems-integrators-operators.csv,141,Pony.ai,https://pony.ai/,200,2026-09-11,seeded,pony-ai,Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ.
oems-integrators-operators.csv,142,WeRide,https://www.weride.ai/,200,2026-09-11,seeded,weride,Robotics role confirmed; merged by canonical name or explicit alias.
oems-integrators-operators.csv,143,Gecko Robotics,https://www.geckorobotics.com/,200,2026-09-11,seeded,gecko-robotics,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
oems-integrators-operators.csv,144,ULC Technologies,https://ulctechnologies.com/,200,2026-09-11,seeded,ulc-technologies,Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: founding year.
oems-integrators-operators.csv,145,Square Robot,https://www.squarerobots.com/,200,2026-09-11,seeded,square-robot,Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ.
oems-integrators-operators.csv,146,Palladyne AI,https://www.palladyneai.com/,403,2026-09-11,pending,,"Primary URL reviewed; retrieval failed or returned HTTP 403. Further primary product, portfolio or corporate evidence is needed."
oems-integrators-operators.csv,147,DHL Supply Chain,https://group.dhl.com/en/media-relations/press-releases/2026/dhl-supply-chain-accelerates-automation-deployments-with-stv-robotics-softbot-platform.html,200,2026-09-11,seeded,dhl-supply-chain,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
oems-integrators-operators.csv,148,Geodis,https://geodis.com/,200,2026-09-11,seeded,geodis,Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: founding year.
suppliers-chips-manufacturing.csv,2,Leader Harmonious Drive Systems (Leaderdrive),https://www.leaderdrive.com/,200,2026-09-11,seeded,leader-harmonious-drive-systems-leaderdrive,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
suppliers-chips-manufacturing.csv,3,Laifual Drive,https://www.laifualgroup.com/,reviewed via browser or subsequent source,2026-09-11,pending,,"Primary URL reviewed; retrieval failed or returned HTTP None. Further primary product, portfolio or corporate evidence is needed."
suppliers-chips-manufacturing.csv,4,Sumitomo Drive Technologies,https://us.sumitomodrive.com/en-us/motion-control/strain-wave-harmonic-gearboxes,403,2026-09-11,seeded,sumitomo-drive-technologies,"Seeded HIGH-confidence roster entry from its supplied source; live primary retrieval unavailable (403). Metadata pending: independent confirmation of provisional HQ, founding year."
suppliers-chips-manufacturing.csv,5,Nidec-Shimpo,https://www.nidec.com/en/nidec-drivetechnology/,200,2026-09-11,pending,,"Primary URL reviewed; accessible content did not establish the proposed robotics role. Further primary product, portfolio or corporate evidence is needed."
suppliers-chips-manufacturing.csv,6,Spinea,https://www.spinea.com/,200,2026-09-11,seeded,spinea,Robotics role confirmed; merged by canonical name or explicit alias. Parent name reconciled to documented canonical affiliation.
suppliers-chips-manufacturing.csv,7,Zhejiang Shuanghuan Driveline,https://www.gearsnet.com/,200,2026-09-11,seeded,zhejiang-shuanghuan-driveline,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
suppliers-chips-manufacturing.csv,9,Zhaowei Machinery & Electronics,https://www.zwgearbox.com/,200,2026-09-11,seeded,zhaowei-machinery-electronics,Robotics role confirmed; merged by canonical name or explicit alias.
suppliers-chips-manufacturing.csv,10,Guomao Group,https://www.guomaogroup.com/,reviewed via browser or subsequent source,2026-09-11,pending,,"Primary URL reviewed; retrieval failed or returned HTTP None. Further primary product, portfolio or corporate evidence is needed."
suppliers-chips-manufacturing.csv,11,Schaeffler,https://neura-robotics.com/record-series-c/,200,2026-09-11,seeded,schaeffler,Robotics role confirmed; merged by canonical name or explicit alias.
suppliers-chips-manufacturing.csv,13,Neugart,https://www.neugart.com/en-us/robot-gearboxes,200,2026-09-11,seeded,neugart,Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: founding year.
suppliers-chips-manufacturing.csv,14,STOBER,https://www.stober.com/industries-and-applications/robotics-industry/,200,2026-09-11,seeded,stober,Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ.
suppliers-chips-manufacturing.csv,15,GAM Enterprises,https://www.gamweb.com/robotics.html,200,2026-09-11,seeded,gam-enterprises,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
suppliers-chips-manufacturing.csv,17,Kollmorgen,https://www.kollmorgen.com/en-us/solutions/robotics,403,2026-09-11,seeded,kollmorgen,"Seeded HIGH-confidence roster entry from its supplied source; live primary retrieval unavailable (403). Metadata pending: independent confirmation of provisional HQ, founding year. Parent edge pending: primary or credible third-party control evidence and date need confirmation."
suppliers-chips-manufacturing.csv,19,Tecnotion,https://www.tecnotion.com/,200,2026-09-11,seeded,tecnotion,Robotics role confirmed; merged by canonical name or explicit alias.
suppliers-chips-manufacturing.csv,20,Allient (Allied Motion Technologies),https://www.allient.com/,403,2026-09-11,pending,,"Primary URL reviewed; retrieval failed or returned HTTP 403. Further primary product, portfolio or corporate evidence is needed."
suppliers-chips-manufacturing.csv,21,Moog,https://www.moog.com/markets/industrial/robotics.html,404,2026-09-11,pending,,"Primary URL reviewed; retrieval failed or returned HTTP 404. Further primary product, portfolio or corporate evidence is needed."
suppliers-chips-manufacturing.csv,23,Nidec,https://www.nidec.com/en/,200,2026-09-11,seeded,nidec,Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ.
suppliers-chips-manufacturing.csv,24,Shenzhen Inovance Technology,https://www.inovance.com/global/,200,2026-09-11,seeded,shenzhen-inovance-technology,Robotics role confirmed; merged by canonical name or explicit alias.
suppliers-chips-manufacturing.csv,25,Leadshine Technology,https://www.leadshine.com/,200,2026-09-11,seeded,leadshine-technology,Robotics role confirmed; merged by canonical name or explicit alias.
suppliers-chips-manufacturing.csv,26,Sanhua Intelligent Controls,https://www.sanhua.com/en/,reviewed via browser or subsequent source,2026-09-11,pending,,"Primary URL reviewed; retrieval failed or returned HTTP None. Further primary product, portfolio or corporate evidence is needed."
suppliers-chips-manufacturing.csv,27,Tuopu Group,https://www.tuopu.com/en/,reviewed via browser or subsequent source,2026-09-11,pending,,"Primary URL reviewed; retrieval failed or returned HTTP None. Further primary product, portfolio or corporate evidence is needed."
suppliers-chips-manufacturing.csv,29,CubeMars,https://www.cubemars.com/qdd-motors-for-humanoid-and-quadruped-robots.html,200,2026-09-11,seeded,cubemars,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year. Parent edge pending: primary or credible third-party control evidence and date need confirmation."
suppliers-chips-manufacturing.csv,30,T-Motor (Nanchang Sanrui),https://www.tmotor.com/,200,2026-09-11,pending,,"Primary URL reviewed; accessible content did not establish the proposed robotics role. Further primary product, portfolio or corporate evidence is needed."
suppliers-chips-manufacturing.csv,31,ROBOTIS,https://www.robotis.com/en/product/dynamixel-q.php,200,2026-09-11,seeded,robotis,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
suppliers-chips-manufacturing.csv,33,Realman Robotics,https://www.realman-robotics.com/,200,2026-09-11,seeded,realman-robotics,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
suppliers-chips-manufacturing.csv,34,Kinco Automation,https://en.kinco.cn/,200,2026-09-11,seeded,kinco-automation,Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ.
suppliers-chips-manufacturing.csv,36,Elmo Motion Control,https://www.elmomc.com/,403,2026-09-11,pending,,"Primary URL reviewed; retrieval failed or returned HTTP 403. Further primary product, portfolio or corporate evidence is needed."
suppliers-chips-manufacturing.csv,37,Synapticon,https://www.synapticon.com/en/applications/robotic-cobots,200,2026-09-11,seeded,synapticon,Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ.
suppliers-chips-manufacturing.csv,38,Copley Controls,https://www.copleycontrols.com/,200,2026-09-11,seeded,copley-controls,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year. Parent name reconciled to documented canonical affiliation."
suppliers-chips-manufacturing.csv,39,Novanta,https://www.novanta.com/,200,2026-09-11,seeded,novanta,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
suppliers-chips-manufacturing.csv,40,Renishaw,https://info.renishaw.com/Encoders-Robotics,200,2026-09-11,seeded,renishaw,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
suppliers-chips-manufacturing.csv,41,Heidenhain,https://www.heidenhain.com/industries/robotics,200,2026-09-11,seeded,heidenhain,Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: founding year.
suppliers-chips-manufacturing.csv,42,Broadcom,https://www.broadcom.com/products/motion-control-encoders,200,2026-09-11,pending,,"Primary URL reviewed; accessible content did not establish the proposed robotics role. Further primary product, portfolio or corporate evidence is needed."
suppliers-chips-manufacturing.csv,43,THK,https://www.thk.com/,200,2026-09-11,pending,,"Primary URL reviewed; accessible content did not establish the proposed robotics role. Further primary product, portfolio or corporate evidence is needed."
suppliers-chips-manufacturing.csv,44,NSK,https://www.nsk.com/,200,2026-09-11,seeded,nsk,Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ.
suppliers-chips-manufacturing.csv,45,IKO (Nippon Thompson),https://ikont.com/rotary-bearings/crossed-roller-bearings/,403,2026-09-11,seeded,iko-nippon-thompson,"Seeded HIGH-confidence roster entry from its supplied source; live primary retrieval unavailable (403). Metadata pending: independent confirmation of provisional HQ, founding year."
suppliers-chips-manufacturing.csv,46,SKF,https://www.skf.com/,200,2026-09-11,pending,,"Primary URL reviewed; accessible content did not establish the proposed robotics role. Further primary product, portfolio or corporate evidence is needed."
suppliers-chips-manufacturing.csv,47,Ewellix,https://ewellix.com/en/us/products/ball-and-roller-screws/roller-screws/planetary-roller-screws,200,2026-09-11,seeded,ewellix,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
suppliers-chips-manufacturing.csv,48,Rollvis,https://rollvis.com/rv-planetary-roller-screws/,200,2026-09-11,seeded,rollvis,Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ.
suppliers-chips-manufacturing.csv,49,HIWIN,https://www.hiwin.tw/,200,2026-09-11,seeded,hiwin,Robotics role confirmed; merged by canonical name or explicit alias.
suppliers-chips-manufacturing.csv,50,CATL,https://www.catl.com/en/,200,2026-09-11,pending,,"Primary URL reviewed; accessible content did not establish the proposed robotics role. Further primary product, portfolio or corporate evidence is needed."
suppliers-chips-manufacturing.csv,51,EVE Energy,https://www.evebattery.com/en,200,2026-09-11,pending,,"Primary URL reviewed; accessible content did not establish the proposed robotics role. Further primary product, portfolio or corporate evidence is needed."
suppliers-chips-manufacturing.csv,52,LG Energy Solution,https://www.lgensol.com/en/,404,2026-09-11,pending,,"Primary URL reviewed; retrieval failed or returned HTTP 404. Further primary product, portfolio or corporate evidence is needed."
suppliers-chips-manufacturing.csv,53,Samsung SDI,https://www.samsungsdi.com/,200,2026-09-11,pending,,"Primary URL reviewed; accessible content did not establish the proposed robotics role. Further primary product, portfolio or corporate evidence is needed."
suppliers-chips-manufacturing.csv,54,SK On,https://www.sk-on.com/,reviewed via browser or subsequent source,2026-09-11,pending,,"Primary URL reviewed; retrieval failed or returned HTTP None. Further primary product, portfolio or corporate evidence is needed."
suppliers-chips-manufacturing.csv,55,Panasonic Energy,https://www.panasonic.com/global/energy.html,200,2026-09-11,pending,,"Primary URL reviewed; accessible content did not establish the proposed robotics role. Further primary product, portfolio or corporate evidence is needed."
suppliers-chips-manufacturing.csv,56,Molicel (E-One Moli Energy),https://www.molicel.com/,200,2026-09-11,pending,,"Primary URL reviewed; accessible content did not establish the proposed robotics role. Further primary product, portfolio or corporate evidence is needed."
suppliers-chips-manufacturing.csv,57,Sunwoda,https://www.sunwoda.com/,200,2026-09-11,pending,,"Primary URL reviewed; accessible content did not establish the proposed robotics role. Further primary product, portfolio or corporate evidence is needed."
suppliers-chips-manufacturing.csv,60,Murata,https://www.murata.com/en-global/applications/industrial/robot,404,2026-09-11,pending,,"Primary URL reviewed; retrieval failed or returned HTTP 404. Further primary product, portfolio or corporate evidence is needed."
suppliers-chips-manufacturing.csv,61,BYD,https://www.byd-electronics.com/material/electronics-official/investor-relations/notice/notice/en/240225.pdf,reviewed via browser or subsequent source,2026-09-11,seeded,byd,Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ. Seeded as the controlling parent of the robotics EMS business; the original direct robotics battery-supplier assertion remains unconfirmed.
suppliers-chips-manufacturing.csv,62,RoboSense (Suteng Innovation),https://www.robosense.ai/en/about,200,2026-09-11,pending,,"Primary URL reviewed; accessible content did not establish the proposed robotics role. Further primary product, portfolio or corporate evidence is needed."
suppliers-chips-manufacturing.csv,63,Innoviz Technologies,https://innoviz.tech/,200,2026-09-11,pending,,"Primary URL reviewed; accessible content did not establish the proposed robotics role. Further primary product, portfolio or corporate evidence is needed."
suppliers-chips-manufacturing.csv,64,Livox,https://www.livoxtech.com/,200,2026-09-11,seeded,livox,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year. Parent edge pending: primary or credible third-party control evidence and date need confirmation."
suppliers-chips-manufacturing.csv,65,SICK AG,https://www.sick.com/,200,2026-09-11,pending,,"Primary URL reviewed; accessible content did not establish the proposed robotics role. Further primary product, portfolio or corporate evidence is needed."
suppliers-chips-manufacturing.csv,66,Leica Geosystems,https://leica-geosystems.com/,reviewed via browser or subsequent source,2026-09-11,pending,,"Primary URL reviewed; retrieval failed or returned HTTP None. Further primary product, portfolio or corporate evidence is needed."
suppliers-chips-manufacturing.csv,67,Trimble,https://www.trimble.com/,200,2026-09-11,seeded,trimble,Robotics role confirmed; merged by canonical name or explicit alias.
suppliers-chips-manufacturing.csv,68,Teledyne Optech,https://www.teledyneoptech.com/,200,2026-09-11,seeded,teledyne-optech,Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ. Parent name reconciled to documented canonical affiliation.
suppliers-chips-manufacturing.csv,69,FARO Technologies,https://www.faro.com/,200,2026-09-11,seeded,faro-technologies,Robotics role confirmed; merged by canonical name or explicit alias.
suppliers-chips-manufacturing.csv,70,RIEGL Laser Measurement Systems,https://www.riegl.com/,200,2026-09-11,seeded,riegl-laser-measurement-systems,Robotics role confirmed; merged by canonical name or explicit alias.
suppliers-chips-manufacturing.csv,71,Basler,https://www.baslerweb.com/en/portfolios/3d-cameras/,200,2026-09-11,seeded,basler,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
suppliers-chips-manufacturing.csv,72,Cognex,https://www.cognex.com/,429,2026-09-11,pending,,"Primary URL reviewed; retrieval failed or returned HTTP 429. Further primary product, portfolio or corporate evidence is needed."
suppliers-chips-manufacturing.csv,73,Zivid,https://www.zivid.com/,200,2026-09-11,seeded,zivid,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
suppliers-chips-manufacturing.csv,75,Orbbec,https://www.orbbec.com/,200,2026-09-11,seeded,orbbec,Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: founding year.
suppliers-chips-manufacturing.csv,76,Mech-Mind Robotics,https://www.mech-mind.com/products/mech-eye-industrial-3d-camera.html,200,2026-09-11,seeded,mech-mind-robotics,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
suppliers-chips-manufacturing.csv,79,e-con Systems,https://www.e-consystems.com/nvidia-jetson-camera.asp,200,2026-09-11,seeded,e-con-systems,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
suppliers-chips-manufacturing.csv,80,Leopard Imaging,https://leopardimaging.com/product-category/accessories/adapters-carrier-boards/for-nvidia-jetson/,200,2026-09-11,seeded,leopard-imaging,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
suppliers-chips-manufacturing.csv,81,FRAMOS,https://www.framos.com/,200,2026-09-11,seeded,framos,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
suppliers-chips-manufacturing.csv,82,Connect Tech,https://connecttech.com/product-category/vision-solutions/,200,2026-09-11,seeded,connect-tech,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
suppliers-chips-manufacturing.csv,83,Keyence,https://www.keyence.com/,200,2026-09-11,pending,,"Primary URL reviewed; accessible content did not establish the proposed robotics role. Further primary product, portfolio or corporate evidence is needed."
suppliers-chips-manufacturing.csv,84,Omron,https://robotics.omron.com/,200,2026-09-11,seeded,omron,Robotics role confirmed; merged by canonical name or explicit alias.
suppliers-chips-manufacturing.csv,85,Banner Engineering,https://www.bannerengineering.com/,200,2026-09-11,seeded,banner-engineering,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
suppliers-chips-manufacturing.csv,86,Datalogic,https://www.datalogic.com/,200,2026-09-11,pending,,"Primary URL reviewed; accessible content did not establish the proposed robotics role. Further primary product, portfolio or corporate evidence is needed."
suppliers-chips-manufacturing.csv,87,Pilz,https://www.pilz.com/en-INT/,403,2026-09-11,pending,,"Primary URL reviewed; retrieval failed or returned HTTP 403. Further primary product, portfolio or corporate evidence is needed."
suppliers-chips-manufacturing.csv,89,ATI Industrial Automation,https://www.ati-ia.com/products/ft/sensors.aspx,200,2026-09-11,seeded,ati-industrial-automation,Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: founding year.
suppliers-chips-manufacturing.csv,90,Schunk,https://www.universal-robots.com/marketplace/products/01tP40000071OacIAE/,200,2026-09-11,seeded,schunk,Robotics role confirmed; merged by canonical name or explicit alias.
suppliers-chips-manufacturing.csv,91,Bota Systems,https://botasys.com/,200,2026-09-11,seeded,bota-systems,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
suppliers-chips-manufacturing.csv,92,Robotous,https://www.robotous.com/,200,2026-09-11,pending,,"Primary URL reviewed; accessible content did not establish the proposed robotics role. Further primary product, portfolio or corporate evidence is needed."
suppliers-chips-manufacturing.csv,93,OnRobot,https://onrobot.com/en/,200,2026-09-11,seeded,onrobot,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
suppliers-chips-manufacturing.csv,94,FUTEK Advanced Sensor Technology,https://www.futek.com/,200,2026-09-11,seeded,futek-advanced-sensor-technology,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
suppliers-chips-manufacturing.csv,95,Kistler,https://www.kistler.com/,200,2026-09-11,pending,,"Primary URL reviewed; accessible content did not establish the proposed robotics role. Further primary product, portfolio or corporate evidence is needed."
suppliers-chips-manufacturing.csv,98,GelSight,https://www.gelsight.com/solutions/tactile-robotics-applications/,403,2026-09-11,seeded,gelsight,"Seeded HIGH-confidence roster entry from its supplied source; live primary retrieval unavailable (403). Metadata pending: independent confirmation of provisional HQ, founding year."
suppliers-chips-manufacturing.csv,99,XELA Robotics,https://xelarobotics.com/technology/,200,2026-09-11,seeded,xela-robotics,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
suppliers-chips-manufacturing.csv,100,Contactile,https://contactile.com/,200,2026-09-11,seeded,contactile,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
suppliers-chips-manufacturing.csv,103,Touchence,https://www.touchence.jp/en/,reviewed via browser or subsequent source,2026-09-11,pending,,"Primary URL reviewed; retrieval failed or returned HTTP None. Further primary product, portfolio or corporate evidence is needed."
suppliers-chips-manufacturing.csv,104,Analog Devices,https://www.analog.com/en/solutions/industrial-and-building-automation/robotics.html,404,2026-09-11,pending,,"Primary URL reviewed; retrieval failed or returned HTTP 404. Further primary product, portfolio or corporate evidence is needed."
suppliers-chips-manufacturing.csv,105,Bosch Sensortec,https://www.bosch-sensortec.com/,200,2026-09-11,seeded,bosch-sensortec,Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ.
suppliers-chips-manufacturing.csv,106,STMicroelectronics,https://www.st.com/content/st_com/en/applications/industrial/robotics.html,200,2026-09-11,seeded,stmicroelectronics,Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ.
suppliers-chips-manufacturing.csv,107,TDK InvenSense,https://invensense.tdk.com/,200,2026-09-11,seeded,tdk-invensense,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
suppliers-chips-manufacturing.csv,108,Honeywell,https://www.honeywell.com/us/en/news/featured-stories/2025/05/honeywell-teradyne-robotics-automate-material-transport-scale-automation-solutions,200,2026-09-11,seeded,honeywell,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
suppliers-chips-manufacturing.csv,109,VectorNav Technologies,https://www.vectornav.com/,200,2026-09-11,seeded,vectornav-technologies,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
suppliers-chips-manufacturing.csv,110,Hailo,https://hailo.ai/,200,2026-09-11,seeded,hailo,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
